Gene_Id	Gene_Symbol	Gene_Description	Disease_Id	DiseaseName	PsychiatricDisorder	Number_of_AbstractsValidated	Number_of_Abstracts	Source_Id	Score	Disease_Number
1565	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	umls:C1269683	major depressive disorder	Depressive disorders	5	12	psycur15	1	5
84062	DTNBP1	dystrobrevin binding protein 1	umls:C0011570	mental depression	Depressive disorders	4	4	psycur15	1	7
8774	NAPG	N-ethylmaleimide-sensitive factor attachment protein, gamma	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	psycur15	1	1
2932	GSK3B	glycogen synthase kinase 3 beta	umls:C0011570	mental depression	Depressive disorders	3	3	psycur15	1	5
2559	GABRA6	gamma-aminobutyric acid (GABA) A receptor, alpha 6	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	psycur15	1	4
1812	DRD1	dopamine receptor D1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	psycur15	1	5
7166	TPH1	tryptophan hydroxylase 1	umls:C0041696	unipolar depression	Depressive disorders	5	22	psycur15	1	9
1392	CRH	corticotropin releasing hormone	umls:C0041696	unipolar depression	Depressive disorders	5	26	psycur15	1	10
1268	CNR1	cannabinoid receptor 1 (brain)	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	15	psycur15	1	7
27445	PCLO	piccolo presynaptic cytomatrix protein	umls:C1269683	major depressive disorder	Depressive disorders	5	9	psycur15	1	5
6531	SLC6A3	solute carrier family 6 (neurotransmitter transporter), member 3	umls:C0011206	delirium	Schizophrenia spectrum and other psychotic disorders	5	6	psycur15	1	11
3782	KCNN3	potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	7	psycur15	1	1
2899	GRIK3	glutamate receptor, ionotropic, kainate 3	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	2	2	psycur15	1	3
2784	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3	umls:C0011570	mental depression	Depressive disorders	5	5	psycur15	1	6
91752	ZNF804A	zinc finger protein 804A	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	25	psycur15	1	2
51083	GAL	galanin/GMAP prepropeptide	umls:C0011570	mental depression	Depressive disorders	5	23	psycur15	1	4
51083	GAL	galanin/GMAP prepropeptide	umls:C0011581	depressive disorder	Depressive disorders	5	23	psycur15	1	4
27185	DISC1	disrupted in schizophrenia 1	umls:C0041696	unipolar depression	Depressive disorders	5	24	psycur15	1	8
2289	FKBP5	FK506 binding protein 5	umls:C0011581	depressive disorder	Depressive disorders	5	35	psycur15	1	8
9575	CLOCK	clock circadian regulator	umls:C1269683	major depressive disorder	Depressive disorders	5	13	psycur15	1	7
1814	DRD3	dopamine receptor D3	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	11	psycur15	1	12
1813	DRD2	dopamine receptor D2	umls:C1269683	major depressive disorder	Depressive disorders	5	10	psycur15	1	15
267012	DAOA	D-amino acid oxidase activator	umls:C0011570	mental depression	Depressive disorders	2	2	psycur15	1	7
25861	DFNB31	deafness, autosomal recessive 31	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur15	1	1
9575	CLOCK	clock circadian regulator	umls:C0011581	depressive disorder	Depressive disorders	5	15	psycur15	1	7
7054	TH	tyrosine hydroxylase	umls:C0525045	mood disorders	Depressive disorders	5	16	psycur15	1	9
3358	HTR2C	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled	umls:C0011581	depressive disorder	Depressive disorders	5	18	psycur15	1	9
1385	CREB1	cAMP responsive element binding protein 1	umls:C0041696	unipolar depression	Depressive disorders	5	29	psycur15	1	7
4129	MAOB	monoamine oxidase B	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	10	psycur15	1	7
1394	CRHR1	corticotropin releasing hormone receptor 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	13	psycur15	1	7
7166	TPH1	tryptophan hydroxylase 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	psycur15	1	9
4684	NCAM1	neural cell adhesion molecule 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	6	psycur15	1	8
2900	GRIK4	glutamate receptor, ionotropic, kainate 4	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	4
2099	ESR1	estrogen receptor 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	4
27185	DISC1	disrupted in schizophrenia 1	umls:C0011581	depressive disorder	Depressive disorders	5	16	psycur15	1	8
6999	TDO2	tryptophan 2,3-dioxygenase	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	18	psycur15	1	3
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C0041696	unipolar depression	Depressive disorders	5	14	psycur15	1	4
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C1269683	major depressive disorder	Depressive disorders	5	14	psycur15	1	4
3356	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	umls:C0085159	seasonal affective disorder	Depressive disorders	5	9	psycur15	1	11
2913	GRM3	glutamate receptor, metabotropic 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	10	psycur15	1	2
2903	GRIN2A	glutamate receptor, ionotropic, N-methyl D-aspartate 2A	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	9	psycur15	1	5
267012	DAOA	D-amino acid oxidase activator	umls:C0525045	mood disorders	Depressive disorders	5	5	psycur15	1	7
8914	TIMELESS	timeless circadian clock	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	6	psycur15	1	4
3553	IL1B	interleukin 1, beta	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	psycur15	1	6
2890	GRIA1	glutamate receptor, ionotropic, AMPA 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	psycur15	1	3
2571	GAD1	glutamate decarboxylase 1 (brain, 67kDa)	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	psycur15	1	7
2556	GABRA3	gamma-aminobutyric acid (GABA) A receptor, alpha 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	3
1454	CSNK1E	casein kinase 1, epsilon	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	1
1270	CNTF	ciliary neurotrophic factor	umls:C0011570	mental depression	Depressive disorders	4	4	psycur15	1	2
1129	CHRM2	cholinergic receptor, muscarinic 2	umls:C0011570	mental depression	Depressive disorders	4	4	psycur15	1	4
183	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	umls:C0011570	mental depression	Depressive disorders	5	6	psycur15	1	3
116	ADCYAP1	adenylate cyclase activating polypeptide 1 (pituitary)	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	psycur15	1	3
6530	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	umls:C0041696	unipolar depression	Depressive disorders	5	21	psycur15	1	9
7466	WFS1	Wolfram syndrome 1 (wolframin)	umls:C0525045	mood disorders	Depressive disorders	5	11	psycur15	1	5
3952	LEP	leptin	umls:C0011570	mental depression	Depressive disorders	5	11	psycur15	1	3
3358	HTR2C	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled	umls:C0041696	unipolar depression	Depressive disorders	5	14	psycur15	1	9
3351	HTR1B	5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled	umls:C1269683	major depressive disorder	Depressive disorders	5	9	psycur15	1	8
1129	CHRM2	cholinergic receptor, muscarinic 2	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	11	psycur15	1	4
6532	SLC6A4	solute carrier family 6 (neurotransmitter transporter), member 4	umls:C0600427	cocaine dependence	Cocaine use disorders	4	4	psycur15	1	23
6095	RORA	RAR-related orphan receptor A	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	4
6095	RORA	RAR-related orphan receptor A	umls:C0011570	mental depression	Depressive disorders	2	2	psycur15	1	4
3359	HTR3A	5-hydroxytryptamine (serotonin) receptor 3A, ionotropic	umls:C0011570	mental depression	Depressive disorders	5	5	psycur15	1	6
3176	HNMT	histamine N-methyltransferase	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	psycur15	1	1
2571	GAD1	glutamate decarboxylase 1 (brain, 67kDa)	umls:C0011570	mental depression	Depressive disorders	4	4	psycur15	1	7
2554	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	psycur15	1	5
1408	CRY2	cryptochrome circadian clock 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	psycur15	1	4
1407	CRY1	cryptochrome circadian clock 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	psycur15	1	4
1137	CHRNA4	cholinergic receptor, nicotinic, alpha 4 (neuronal)	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	psycur15	1	4
6863	TAC1	tachykinin, precursor 1	umls:C0011570	mental depression	Depressive disorders	5	16	psycur15	1	4
6863	TAC1	tachykinin, precursor 1	umls:C0011581	depressive disorder	Depressive disorders	5	16	psycur15	1	4
6532	SLC6A4	solute carrier family 6 (neurotransmitter transporter), member 4	umls:C0085159	seasonal affective disorder	Depressive disorders	5	16	psycur15	1	23
2289	FKBP5	FK506 binding protein 5	umls:C0041696	unipolar depression	Depressive disorders	5	17	psycur15	1	8
8864	PER2	period circadian clock 2	umls:C0011570	mental depression	Depressive disorders	5	6	psycur15	1	4
5999	RGS4	regulator of G-protein signaling 4	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	8	psycur15	1	3
3776	KCNK2	potassium channel, two pore domain subfamily K, member 2	umls:C0011570	mental depression	Depressive disorders	5	7	psycur15	1	3
3351	HTR1B	5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled	umls:C0041696	unipolar depression	Depressive disorders	5	9	psycur15	1	8
3350	HTR1A	5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	8	psycur15	1	13
2917	GRM7	glutamate receptor, metabotropic 7	umls:C0011570	mental depression	Depressive disorders	5	9	psycur15	1	6
1139	CHRNA7	cholinergic receptor, nicotinic, alpha 7 (neuronal)	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	7	psycur15	1	1
367	AR	androgen receptor	umls:C0011570	mental depression	Depressive disorders	5	10	psycur15	1	3
57132	CHMP1B	charged multivesicular body protein 1B	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	1
56938	ARNTL2	aryl hydrocarbon receptor nuclear translocator-like 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	2
9177	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B, ionotropic	umls:C1269683	major depressive disorder	Depressive disorders	2	2	psycur15	1	6
8553	BHLHE40	basic helix-loop-helix family, member e40	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	1
5992	RFX4	regulatory factor X, 4 (influences HLA class II expression)	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	1
3557	IL1RN	interleukin 1 receptor antagonist	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	2	2	psycur15	1	3
3359	HTR3A	5-hydroxytryptamine (serotonin) receptor 3A, ionotropic	umls:C1269683	major depressive disorder	Depressive disorders	2	2	psycur15	1	6
2902	GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	psycur15	1	1
2560	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	2
2534	FYN	FYN proto-oncogene, Src family tyrosine kinase	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	1
1950	EGF	epidermal growth factor	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	2	2	psycur15	1	1
1813	DRD2	dopamine receptor D2	umls:C0011206	delirium	Schizophrenia spectrum and other psychotic disorders	2	2	psycur15	1	15
1393	CRHBP	corticotropin releasing hormone binding protein	umls:C1269683	major depressive disorder	Depressive disorders	1	1	psycur15	1	6
478	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	psycur15	1	4
27185	DISC1	disrupted in schizophrenia 1	umls:C0525045	mood disorders	Depressive disorders	5	15	psycur15	1	8
6531	SLC6A3	solute carrier family 6 (neurotransmitter transporter), member 3	umls:C0011581	depressive disorder	Depressive disorders	5	15	psycur15	1	11
1815	DRD4	dopamine receptor D4	umls:C0011581	depressive disorder	Depressive disorders	5	17	psycur15	1	11
1565	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	umls:C0011581	depressive disorder	Depressive disorders	5	13	psycur15	1	5
7054	TH	tyrosine hydroxylase	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	6	psycur15	1	9
4986	OPRK1	opioid receptor, kappa 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	9	psycur15	1	7
2932	GSK3B	glycogen synthase kinase 3 beta	umls:C1269683	major depressive disorder	Depressive disorders	5	8	psycur15	1	5
79365	BHLHE41	basic helix-loop-helix family, member e41	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur15	1	1
57537	SORCS2	sortilin-related VPS10 domain containing receptor 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur15	1	1
3356	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	umls:C0085762	alcohol abuse	Alcohol use disorders	2	2	psycur15	1	11
2784	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur15	1	6
2554	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	umls:C0085762	alcohol abuse	Alcohol use disorders	1	1	psycur15	1	5
217	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	umls:C0236664	alcohol-related disorders	Alcohol use disorders	3	3	psycur15	1	6
9575	CLOCK	clock circadian regulator	umls:C0525045	mood disorders	Depressive disorders	5	13	psycur15	1	7
7166	TPH1	tryptophan hydroxylase 1	umls:C0011581	depressive disorder	Depressive disorders	5	11	psycur15	1	9
7054	TH	tyrosine hydroxylase	umls:C0011581	depressive disorder	Depressive disorders	5	11	psycur15	1	9
4513	COX2	cytochrome c oxidase subunit II	umls:C0011581	depressive disorder	Depressive disorders	5	10	psycur15	1	2
3363	HTR7	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled	umls:C0011570	mental depression	Depressive disorders	5	10	psycur15	1	3
3363	HTR7	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled	umls:C0011581	depressive disorder	Depressive disorders	5	10	psycur15	1	3
3351	HTR1B	5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled	umls:C0011581	depressive disorder	Depressive disorders	5	13	psycur15	1	8
1385	CREB1	cAMP responsive element binding protein 1	umls:C0525045	mood disorders	Depressive disorders	5	12	psycur15	1	7
84062	DTNBP1	dystrobrevin binding protein 1	umls:C1269683	major depressive disorder	Depressive disorders	5	5	psycur15	1	7
9248	GPR50	G protein-coupled receptor 50	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	3
6530	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	psycur15	1	9
5173	PDYN	prodynorphin	umls:C0600427	cocaine dependence	Cocaine use disorders	5	6	psycur15	1	10
4524	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	umls:C1269683	major depressive disorder	Depressive disorders	5	9	psycur15	1	10
3358	HTR2C	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	6	psycur15	1	9
2560	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	psycur15	1	2
1814	DRD3	dopamine receptor D3	umls:C0011570	mental depression	Depressive disorders	5	6	psycur15	1	12
1571	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1	umls:C0085762	alcohol abuse	Alcohol use disorders	5	5	psycur15	1	3
207	AKT1	v-akt murine thymoma viral oncogene homolog 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	psycur15	1	4
121278	TPH2	tryptophan hydroxylase 2	umls:C0525045	mood disorders	Depressive disorders	5	12	psycur15	1	7
7124	TNF	tumor necrosis factor	umls:C1269683	major depressive disorder	Depressive disorders	5	11	psycur15	1	6
7054	TH	tyrosine hydroxylase	umls:C0011570	mental depression	Depressive disorders	5	11	psycur15	1	9
5027	P2RX7	purinergic receptor P2X, ligand gated ion channel, 7	umls:C0011581	depressive disorder	Depressive disorders	5	10	psycur15	1	4
5027	P2RX7	purinergic receptor P2X, ligand gated ion channel, 7	umls:C0525045	mood disorders	Depressive disorders	5	11	psycur15	1	4
4915	NTRK2	neurotrophic tyrosine kinase, receptor, type 2	umls:C1269683	major depressive disorder	Depressive disorders	5	9	psycur15	1	7
4852	NPY	neuropeptide Y	umls:C0525045	mood disorders	Depressive disorders	5	11	psycur15	1	11
4513	COX2	cytochrome c oxidase subunit II	umls:C0011570	mental depression	Depressive disorders	5	9	psycur15	1	2
3613	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	9	psycur15	1	4
1813	DRD2	dopamine receptor D2	umls:C0600427	cocaine dependence	Cocaine use disorders	5	13	psycur15	1	15
1268	CNR1	cannabinoid receptor 1 (brain)	umls:C0011581	depressive disorder	Depressive disorders	5	14	psycur15	1	7
7422	VEGFA	vascular endothelial growth factor A	umls:C1269683	major depressive disorder	Depressive disorders	5	5	psycur15	1	6
6570	SLC18A1	solute carrier family 18 (vesicular monoamine transporter), member 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	psycur15	1	3
